dai 1336a 90
   0.8581878      0.5228788E-02
   0.8718883      0.4973070E-02
   0.8855401      0.4663601E-02
   0.8991101      0.4301412E-02
   0.9125722      0.3886866E-02
   0.9258863      0.3424747E-02
   0.9389234      0.2927938E-02
   0.9514739      0.2410219E-02
   0.9633319      0.1875540E-02
   0.9743560      0.1331011E-02
   0.9843857      0.8072839E-03
   0.9932474      0.3359428E-03
    1.000000     -0.2595297E-04
